Id,Sch,Gr,ClType,HDeg,CLad,Exp,Trace,Read,Math,SES,SchType,Sx,Eth,BirthQ,BirthY,Yrs,Tch
126087,12,2,small,BS/BA,PROB,0,W,577,561,F,rural,F,W,1979:4,1979,2,196
152954,13,K,reg,MS/MA/MEd,1,6,W,474,536,F,rural,F,W,1980:3,1980,0,205
70353,33,2,reg,MS/MA/MEd,PROB,0,B,562,557,F,inner,M,B,1980:1,1980,2,581
129993,34,3,reg+A,MS/MA/MEd,1,16,W,631,604,F,rural,M,W,1978:3,1978,3,605
68236,7,2,reg,BS/BA,1,15,W,684,568,N,rural,F,W,1980:2,1980,2,100
56890,35,3,small,BS/BA,1,3,W,702,672,F,rural,F,W,1980:3,1980,3,618
86320,60,2,small,MS/MA/MEd,1,14,W,596,579,N,urban,F,W,1980:1,1980,2,1042
55642,56,3,reg+A,MS/MA/MEd,1,15,W,633,588,N,rural,F,W,1980:3,1980,3,977
96554,61,2,reg,BS/BA,APPR,4,W,637,607,N,suburb,F,W,1980:3,1980,2,1056
55119,25,2,reg+A,MS/MA/MEd,1,18,W,659,699,N,suburb,M,B,1980:1,1980,2,428
174577,61,2,reg+A,MS/MA/MEd,1,12,W,643,626,N,suburb,F,W,1980:1,1980,2,1057
121889,64,2,reg,BS/BA,1,18,W,614,632,N,rural,F,W,1981:1,1981,2,1115
55249,14,2,small,BS/BA,NOT,19,W,650,639,F,inner,F,B,1980:1,1980,2,222
129409,68,1,reg+A,BS/BA,1,9,W,477,601,F,rural,M,B,1979:1,1979,1,1185
170063,13,2,reg,MS/MA/MEd,1,19,W,588,603,F,rural,M,W,1980:1,1980,2,211
93244,31,3,reg,MS/MA/MEd,1,26,B,570,580,F,inner,F,B,1980:2,1980,3,539
163804,21,K,reg,BS/BA,APPR,1,B,458,528,N,suburb,F,W,1980:2,1980,0,331
41535,16,1,reg,BS/BA,1,5,W,495,526,F,inner,M,B,1980:1,1980,1,251
134905,2,K,small,MS/MA/MEd,1,12,W,411,449,N,urban,F,W,1980:3,1980,0,19
115565,19,K,reg,BS/BA,1,6,B,414,444,F,inner,M,B,1980:2,1980,0,288
22904,51,2,reg+A,Ed.S,1,9,W,544,556,N,suburb,F,W,1979:4,1979,2,879
141532,24,2,reg,BS/BA,NOT,4,B,521,525,F,suburb,M,B,1980:2,1980,2,410
4333,56,3,reg,MS/MA/MEd,1,9,W,614,603,N,rural,F,W,1980:2,1980,3,975
92886,61,1,small,MS/MA/MEd,1,12,W,527,500,N,suburb,F,W,1979:4,1979,1,1051
75518,31,1,reg,BS/BA,1,37,B,475,520,F,inner,F,B,1980:2,1980,1,534
112054,68,1,small,BS/BA,1,7,W,651,612,F,rural,M,W,1979:4,1979,1,1181
54090,46,2,reg,MS/MA/MEd,1,19,B,523,579,N,suburb,M,W,1978:3,1978,2,769
171578,3,3,small,BS/BA,NOT,6,W,680,672,N,rural,M,W,1980:3,1980,3,47
53591,49,K,small,BS/BA,1,8,W,453,506,N,rural,M,W,1979:4,1979,0,814
48231,75,1,small,BS/BA,1,14,W,629,584,N,rural,F,W,1981:4,1981,1,1307
69535,50,1,reg,BS/BA,NOT,12,W,533,538,N,rural,M,W,1980:1,1980,1,836
173240,6,K,reg,BS/BA,APPR,1,W,422,459,F,rural,F,W,1979:4,1979,0,83
37837,50,2,small,BS/BA,1,23,W,573,572,N,rural,M,B,1980:2,1980,2,840
50877,27,2,reg+A,BS/BA,1,35,B,577,577,F,inner,F,B,1980:2,1980,2,468
45611,28,K,reg+A,BS/BA,1,5,B,386,375,F,inner,F,B,1980:3,1980,0,483
51405,24,3,reg+A,MS/MA/MEd,1,22,B,573,547,F,suburb,M,B,1979:2,1979,3,416
7147,28,K,reg+A,MS/MA/MEd,1,10,B,416,412,F,inner,F,B,1980:3,1980,0,484
100462,52,1,reg,BS/BA,APPR,2,B,629,567,F,suburb,F,W,1980:2,1980,1,898
65070,41,K,small,MS/MA/MEd,PROB,8,W,580,576,N,suburb,M,W,1980:2,1980,0,693
9289,50,3,reg+A,MS/MA/MEd,1,9,W,639,651,N,rural,M,W,1979:3,1979,3,848
103431,35,1,small,MS/MA/MEd,1,11,W,651,592,N,rural,M,W,1979:4,1979,1,609
60105,22,1,reg+A,MS/MA/MEd,3,24,B,490,538,N,inner,F,B,1980:3,1980,1,363
89312,50,1,reg,BS/BA,NOT,12,W,475,495,N,rural,M,W,1980:1,1980,1,836
103872,19,K,small,BS/BA,1,6,B,414,478,F,inner,F,B,1980:1,1980,0,287
125002,69,K,reg,BS/BA,1,16,W,443,478,N,rural,F,W,1980:3,1980,0,1201
30479,48,K,reg,MS/MA/MEd,1,4,W,447,536,N,urban,F,W,1980:1,1980,0,795
173563,68,1,reg+A,BS/BA,1,9,W,482,518,F,rural,F,B,1980:3,1980,1,1185
31354,68,3,reg+A,MS/MA/MEd,1,15,W,618,663,N,rural,M,W,1979:3,1979,3,1198
39018,8,3,reg,BS/BA,1,22,W,644,639,N,rural,M,W,1979:3,1979,3,130
150494,51,2,small,BS/BA,1,8,W,593,574,N,suburb,M,W,1979:2,1979,2,872
179967,33,2,reg+A,BS/BA,1,31,B,584,587,F,inner,F,B,1978:1,1978,2,584
160490,8,K,reg,MS/MA/MEd,1,12,W,390,434,F,rural,F,W,1980:3,1980,0,113
160093,26,1,small,MS/MA/MEd,1,30,B,482,479,F,inner,F,B,1980:2,1980,1,437
150396,40,1,small,BS/BA,APPR,2,W,468,490,F,rural,M,W,1980:2,1980,1,681
62142,77,2,reg,BS/BA,1,6,W,520,531,N,rural,F,W,1979:2,1979,2,1336
72832,17,1,reg+A,BS/BA,1,20,W,536,535,N,suburb,F,W,1981:1,1981,1,273
127950,3,K,small,Ed.S,1,10,W,414,459,F,rural,M,W,1980:2,1980,0,32
147335,51,K,reg+A,BS/BA,1,5,B,425,463,F,suburb,M,W,1979:4,1979,0,854
69241,4,3,reg+A,MS/MA/MEd,APPR,2,W,639,639,N,suburb,F,W,1979:3,1979,3,66
120671,51,K,reg+A,MA+,1,12,W,450,559,N,suburb,M,W,1980:1,1980,0,855
166348,78,3,reg,Ed.S,1,13,W,616,573,F,rural,M,W,1980:2,1980,3,1356
45580,22,3,reg,BS/BA,1,26,B,593,570,F,inner,F,B,1980:2,1980,3,376
4943,19,2,small,MS/MA/MEd,1,33,B,577,568,F,inner,M,B,1980:1,1980,2,299
13501,41,2,reg,Ed.S,1,15,W,631,639,N,suburb,M,W,1980:2,1980,2,704
31406,66,1,reg,BS/BA,1,12,W,558,592,F,rural,F,W,1980:2,1980,1,1147
65885,15,2,reg,MS/MA/MEd,1,11,W,573,559,F,inner,F,B,1980:2,1980,2,237
10125,27,3,small,MS/MA/MEd,2,9,B,585,571,F,inner,F,B,1980:2,1980,3,470
126664,60,1,small,BS/BA,1,12,W,457,472,F,urban,M,W,1979:4,1979,1,1038
162142,79,1,reg,BS/BA,1,17,W,495,505,F,rural,F,W,1980:2,1980,1,1365
10268,2,3,reg+A,MS/MA/MEd,1,19,W,665,663,F,urban,F,W,1979:2,1979,3,30
118910,2,1,reg,BS/BA,1,5,W,497,502,F,urban,F,W,1979:2,1979,1,23
138497,22,1,small,BS/BA,1,3,B,485,520,F,inner,M,B,1979:1,1979,1,357
117482,5,K,reg+A,BS/BA,1,8,W,403,412,N,rural,M,W,1980:3,1980,0,69
41436,51,3,small,MS/MA/MEd,3,17,W,540,586,N,suburb,M,B,1980:2,1980,3,885
165847,54,1,small,BS/BA,1,23,W,604,572,N,suburb,M,W,1979:4,1979,1,930
142183,73,1,reg+A,BS/BA,APPR,1,W,590,584,F,rural,M,W,1979:4,1979,1,1277
26344,67,1,small,BS/BA,1,10,W,629,549,N,rural,M,W,1979:4,1979,1,1166
78954,40,K,reg,BS/BA,APPR,2,W,439,423,F,rural,M,W,1980:3,1980,0,679
99870,52,1,reg,BS/BA,APPR,2,B,629,601,F,suburb,F,O,1980:2,1980,1,898
26912,54,3,small,MS/MA/MEd,1,24,B,595,626,N,suburb,M,W,1980:1,1980,3,938
146896,17,2,small,BS/BA,1,18,W,602,552,F,suburb,M,B,1980:1,1980,2,274
15630,4,K,reg+A,BS/BA,1,7,W,411,449,F,suburb,M,W,1979:2,1979,0,54
30455,11,K,small,BS/BA,1,11,W,492,536,F,rural,M,W,1979:4,1979,0,175
109814,61,2,reg+A,MS/MA/MEd,1,12,W,669,632,N,suburb,M,W,1979:4,1979,2,1057
139580,27,1,reg,MS/MA/MEd,1,25,W,417,441,F,inner,M,B,1978:2,1978,1,458
168603,51,1,reg,MS/MA/MEd,1,13,W,604,567,N,suburb,M,W,1980:3,1980,1,865
124107,72,1,reg,BS/BA,1,15,W,590,572,F,rural,M,W,1980:3,1980,1,1258
140414,52,1,small,BS/BA,1,12,W,579,676,N,suburb,F,W,1980:2,1980,1,895
4170,71,1,reg,BS/BA,1,4,W,540,549,F,rural,F,W,1980:3,1980,1,1239
85423,36,2,reg+A,BS/BA,1,12,W,575,538,N,suburb,M,W,1980:1,1980,2,633
184412,22,2,reg+A,BS/BA,1,11,W,529,514,F,inner,M,B,1980:2,1980,2,371
186705,22,3,reg+A,MS/MA/MEd,PROB,12,W,624,610,F,inner,F,B,1980:1,1980,3,377
8304,53,K,reg,MS/MA/MEd,PROB,3,B,433,478,N,inner,M,B,1980:1,1980,0,911
151230,23,3,reg+A,MS/MA/MEd,1,20,B,570,591,F,suburb,M,B,1980:2,1980,3,398
34159,80,3,small,MS/MA/MEd,1,12,W,565,576,F,rural,M,W,1979:1,1979,3,1385
97839,3,2,reg,BS/BA,NOT,23,W,564,531,F,rural,M,B,1979:1,1979,2,44
12215,72,2,reg,BS/BA,NOT,10,B,709,674,N,rural,M,W,1979:4,1979,2,1263
8696,62,1,reg,BS/BA,1,10,W,527,557,N,rural,F,W,1979:4,1979,1,1067
100361,21,2,small,BS/BA,1,25,B,555,530,N,suburb,F,W,1980:3,1980,2,342
77949,9,1,reg+A,MS/MA/MEd,1,8,W,469,502,N,urban,M,W,1980:2,1980,1,146
105920,74,3,reg,MS/MA/MEd,1,11,W,636,631,N,rural,M,W,1979:1,1979,3,1300
161718,75,K,small,BS/BA,1,3,W,455,559,N,rural,M,W,1979:4,1979,0,1303
7367,58,K,small,BS/BA,1,5,W,453,536,N,suburb,M,W,1979:4,1979,0,994
31773,69,2,reg,BS/BA,1,31,W,588,561,F,rural,M,W,1980:2,1980,2,1208
150155,52,3,reg,BS/BA,NOT,15,B,641,655,N,suburb,F,W,1980:3,1980,3,908
142123,50,1,reg,BS/BA,1,7,W,472,497,F,rural,F,W,1979:3,1979,1,835
67649,67,K,reg+A,BS/BA,1,13,W,413,473,N,rural,M,W,1980:1,1980,0,1165
8569,36,3,reg,BS/BA,PROB,22,B,657,655,F,suburb,M,W,1980:3,1980,3,636
49537,30,2,reg+A,MS/MA/MEd,1,32,B,539,497,F,inner,F,B,1980:1,1980,2,525
21259,3,K,small,BS/BA,1,9,W,458,559,N,rural,M,W,1980:3,1980,0,31
97902,44,2,small,BS/BA,1,12,B,517,540,F,suburb,F,B,1980:2,1980,2,738
11658,22,2,reg,BS/BA,1,12,B,559,550,F,inner,F,B,1980:3,1980,2,369
20016,3,1,reg+A,MS/MA/MEd,NOT,20,W,579,578,N,rural,F,W,1980:1,1980,1,41
24767,19,K,reg+A,BS/BA,PROB,0,W,500,489,N,inner,M,B,1980:1,1980,0,289
82369,11,1,small,BS/BA,1,31,W,604,572,N,rural,M,W,1980:1,1980,1,178
68928,20,2,reg+A,BS/BA,1,4,B,577,541,N,suburb,F,B,1980:1,1980,2,323
41673,35,1,reg,BS/BA,3,20,W,487,488,N,rural,F,W,1980:3,1980,1,611
152665,56,K,reg,MS/MA/MEd,1,13,W,410,500,N,rural,F,W,1979:3,1979,0,960
72663,50,1,reg+A,BS/BA,1,17,W,590,627,N,rural,F,W,1979:4,1979,1,838
96890,16,2,reg,BS/BA,NOT,1,B,552,522,F,inner,M,B,1979:3,1979,2,256
107329,9,1,reg+A,MS/MA/MEd,1,8,W,521,557,N,urban,F,W,1980:1,1980,1,146
32689,43,1,reg,MS/MA/MEd,NOT,22,W,519,549,N,suburb,M,W,1980:1,1980,1,720
61021,23,3,reg,MS/MA/MEd,1,26,W,577,583,N,suburb,F,B,1979:2,1979,3,396
166697,59,3,reg,MS/MA/MEd,1,7,W,620,586,N,urban,M,W,1980:3,1980,3,1032
172554,55,2,small,MS/MA/MEd,1,14,W,539,500,N,rural,F,B,1980:3,1980,2,949
106176,63,2,reg+A,BS/BA,1,15,W,560,568,F,rural,M,B,1980:1,1980,2,1095
35152,37,K,reg+A,BS/BA,PROB,0,W,425,489,N,urban,M,W,1980:1,1980,0,641
63591,12,3,reg,BS/BA,PROB,0,W,650,684,F,rural,F,W,1979:4,1979,3,201
19718,73,2,reg+A,BS/BA,APPR,2,W,586,570,N,rural,F,W,1979:4,1979,2,1281
79147,52,2,small,BS/BA,1,27,B,526,499,N,suburb,F,B,1980:3,1980,2,902
181674,27,1,reg+A,BS/BA,1,24,B,521,584,F,inner,F,B,1980:3,1980,1,462
111622,20,3,small,BS/BA,1,13,B,675,648,N,suburb,M,B,1979:4,1979,3,326
171324,61,K,reg,MS/MA/MEd,1,22,W,433,454,N,suburb,F,W,1980:2,1980,0,1049
77918,9,3,reg+A,MS/MA/MEd,1,38,W,606,678,F,urban,M,W,1979:2,1979,3,161
57137,67,2,reg+A,MS/MA/MEd,1,27,W,579,587,F,rural,M,W,1980:1,1980,2,1171
60656,34,3,small,BS/BA,1,14,W,608,672,F,rural,F,W,1980:1,1980,3,602
150879,44,2,reg+A,MS/MA/MEd,1,8,W,514,525,F,suburb,M,B,1980:1,1980,2,741
45287,67,1,reg+A,BS/BA,1,10,W,501,532,N,rural,M,W,1979:4,1979,1,1168
184822,67,1,small,BS/BA,1,10,W,465,490,N,rural,F,W,1979:4,1979,1,1166
171289,56,3,reg,MS/MA/MEd,1,9,W,633,591,N,rural,F,W,1980:3,1980,3,975
183565,79,2,reg+A,BS/BA,1,14,W,557,570,F,rural,M,W,1980:2,1980,2,1370
98429,36,3,reg,BS/BA,PROB,22,B,622,593,N,suburb,M,W,1980:2,1980,3,636
183982,59,2,reg+A,MS/MA/MEd,1,13,W,586,543,N,urban,M,W,1980:2,1980,2,1029
153031,38,3,small,BS/BA,1,9,W,587,554,F,rural,M,W,1979:4,1979,3,658
10170,79,2,reg,MS/MA/MEd,1,17,W,560,545,F,rural,F,W,1979:3,1979,2,1369
157821,23,2,reg+A,BS/BA,1,5,B,593,584,N,suburb,M,B,1980:2,1980,2,393
1345,41,3,reg,MS/MA/MEd,1,19,W,606,631,N,suburb,F,W,1980:1,1980,3,708
62710,19,K,reg+A,BS/BA,APPR,1,W,414,494,F,inner,F,B,1979:4,1979,0,290
83231,56,1,reg,BS/BA,1,5,W,469,529,N,rural,M,B,1980:1,1980,1,965
31082,54,3,small,MS/MA/MEd,1,24,B,654,631,N,suburb,M,W,1980:3,1980,3,938
74396,33,2,reg,MS/MA/MEd,PROB,0,B,573,607,F,inner,M,B,1978:2,1978,2,581
2137,50,3,reg,MS/MA/MEd,1,8,W,577,585,F,rural,M,W,1980:3,1980,3,847
120671,51,1,reg+A,MS/MA/MEd,1,20,W,571,572,N,suburb,M,W,1980:1,1980,1,871
147662,27,1,small,BS/BA,NOT,32,B,471,549,F,inner,M,B,1980:2,1980,1,456
78281,7,2,reg,BS/BA,1,18,W,562,545,F,rural,M,B,1979:3,1979,2,101
156783,46,3,small,MS/MA/MEd,1,8,W,686,684,N,suburb,M,W,1980:1,1980,3,771
4828,1,3,reg+A,BS/BA,1,30,W,665,684,N,rural,F,W,1980:2,1980,3,18
19323,71,3,reg+A,BS/BA,APPR,2,W,665,634,N,rural,M,W,1980:3,1980,3,1248
161644,33,3,reg+A,BS/BA,1,18,B,587,554,F,inner,F,B,1979:2,1979,3,589
67707,4,3,small,BS/BA,1,6,W,624,610,N,suburb,M,W,1980:3,1980,3,63
127353,33,3,reg+A,BS/BA,1,5,W,583,562,F,inner,M,B,1980:3,1980,3,588
103290,54,3,reg+A,MS/MA/MEd,1,19,B,614,610,F,suburb,F,B,1980:3,1980,3,940
32842,21,1,reg,MS/MA/MEd,1,33,W,558,486,N,suburb,M,W,1980:3,1980,1,339
101374,74,3,reg+A,MS/MA/MEd,1,36,W,555,562,N,rural,F,W,1979:2,1979,3,1302
185609,1,3,small,MS/MA/MEd,APPR,1,W,593,610,F,rural,F,W,1979:3,1979,3,15
59312,66,3,small,BS/BA,1,5,W,529,583,F,rural,M,W,1979:1,1979,3,1157
31344,61,3,reg,MS/MA/MEd,PROB,4,W,588,663,N,suburb,M,W,1979:1,1979,3,1060
37457,64,K,reg,BS/BA,1,20,W,463,602,F,rural,M,W,1980:1,1980,0,1105
129387,28,3,small,MS/MA/MEd,1,14,B,559,599,F,inner,M,B,1980:3,1980,3,498
125472,8,2,reg,MS/MA/MEd,1,10,W,659,648,F,rural,F,W,1979:1,1979,2,124
58523,29,3,reg+A,BS/BA,PROB,2,W,647,618,N,inner,M,B,1980:3,1980,3,515
55174,54,1,reg+A,BS/BA,PROB,4,W,536,567,N,suburb,F,W,1980:4,1980,1,932
168315,27,1,small,MS/MA/MEd,1,17,W,447,463,F,inner,F,B,1980:3,1980,1,454
111321,58,K,reg+A,BS/BA,1,17,W,440,423,N,suburb,M,W,1980:3,1980,0,998
80641,63,3,small,MS/MA/MEd,1,12,W,629,631,N,rural,F,B,1980:1,1980,3,1097
91613,26,2,small,BS/BA,PROB,3,W,584,557,F,inner,M,B,1979:2,1979,2,439
171820,69,1,reg,BS/BA,3,11,W,521,526,F,rural,F,W,1979:2,1979,1,1204
63143,17,2,reg+A,BS/BA,1,12,B,542,507,F,suburb,F,B,1979:4,1979,2,277
171232,27,1,small,BS/BA,NOT,32,B,516,520,N,inner,F,B,1980:1,1980,1,456
157721,66,3,reg+A,BS/BA,1,13,W,647,700,N,rural,M,W,1980:3,1980,3,1162
72842,32,1,reg+A,BS/BA,NOT,31,B,460,484,F,inner,F,B,1978:3,1978,1,554
15390,56,K,small,BS/BA,APPR,3,W,410,412,N,rural,M,W,1980:2,1980,0,957
88680,8,2,reg+A,MS/MA/MEd,1,16,W,608,615,N,rural,F,W,1980:4,1980,2,126
126346,34,3,reg,BS/BA,1,14,W,626,604,N,rural,F,W,1980:3,1980,3,603
76123,2,1,small,BS/BA,1,12,W,478,484,F,urban,F,B,1980:3,1980,1,22
81129,44,1,reg+A,BS/BA,APPR,2,B,475,545,N,suburb,M,B,1980:3,1980,1,736
133900,4,1,small,BS/BA,1,9,W,482,557,N,suburb,M,W,1980:2,1980,1,56
113578,20,3,reg,BS/BA,1,7,B,587,593,F,suburb,M,B,1979:3,1979,3,327
2439,80,2,reg,BS/BA,PROB,2,W,659,626,N,rural,F,W,1980:4,1980,2,1382
133302,66,1,reg,BS/BA,1,12,W,497,507,F,rural,F,W,1979:4,1979,1,1147
113548,27,3,small,MS/MA/MEd,2,9,B,661,639,F,inner,F,B,1980:2,1980,3,470
97168,1,K,small,Ed.S,1,14,W,456,576,N,rural,M,W,1980:1,1980,0,1
17312,27,1,small,MS/MA/MEd,1,17,W,487,520,F,inner,M,B,1980:1,1980,1,454
54448,50,1,small,BS/BA,NOT,6,W,553,529,F,rural,F,W,1980:1,1980,1,833
11212,65,2,small,BS/BA,1,11,W,523,546,F,rural,M,W,1978:2,1978,2,1130
22890,36,3,small,MS/MA/MEd,1,17,W,644,651,N,suburb,M,W,1980:3,1980,3,634
137597,9,3,small,BS/BA,1,8,W,599,629,N,urban,F,W,1980:2,1980,3,155
98511,33,2,reg+A,BS/BA,NOT,6,W,604,603,F,inner,F,B,1980:1,1980,2,583
172918,66,2,small,BS/BA,APPR,1,W,631,639,N,rural,M,W,1979:4,1979,2,1150
137281,8,K,small,BS/BA,1,8,W,433,478,N,rural,F,W,1980:1,1980,0,111
39833,41,2,small,BS/BA,1,19,W,550,574,F,suburb,M,B,1979:3,1979,2,702
88058,17,3,reg+A,MS/MA/MEd,1,18,W,657,648,N,suburb,F,B,1980:3,1980,3,281
63419,24,3,reg+A,MS/MA/MEd,1,22,B,670,645,N,suburb,M,B,1980:3,1980,3,416
165518,25,3,reg,BS/BA,1,8,B,570,622,N,suburb,F,W,1980:2,1980,3,431
106439,36,3,small,MS/MA/MEd,1,17,W,713,700,N,suburb,F,W,1979:4,1979,3,634
6956,21,K,reg+A,MS/MA/MEd,1,15,B,414,478,F,suburb,M,B,1979:2,1979,0,335
14636,65,2,reg+A,BS/BA,1,19,W,618,648,N,rural,M,W,1980:2,1980,2,1132
89998,15,K,reg+A,BS/BA,1,3,B,414,473,F,inner,M,B,1980:2,1980,0,231
104857,49,K,small,BS/BA,1,8,W,416,468,N,rural,M,W,1979:3,1979,0,814
106342,52,2,small,BS/BA,1,27,B,521,514,N,suburb,F,B,1979:4,1979,2,902
100925,72,2,reg+A,MS/MA/MEd,PROB,13,W,732,699,N,rural,F,W,1980:2,1980,2,1265
101095,50,K,reg,MS/MA/MEd,1,13,W,410,429,F,rural,F,W,1979:4,1979,0,830
42816,20,1,reg,BS/BA,1,11,W,530,515,N,suburb,F,B,1980:1,1980,1,317
40343,35,2,small,MS/MA/MEd,1,18,W,515,504,F,rural,M,W,1978:4,1978,2,614
104231,51,2,reg+A,MS/MA/MEd,1,21,W,571,565,N,suburb,M,W,1979:4,1979,2,882
110924,62,3,reg+A,BS/BA,1,10,W,633,626,N,rural,M,W,1980:2,1980,3,1074
66551,53,3,reg+A,BS/BA,1,7,W,569,586,F,inner,M,B,1978:4,1978,3,925
52810,28,2,small,MS/MA/MEd,1,8,B,577,620,F,inner,M,B,1980:3,1980,2,492
141089,63,3,small,MS/MA/MEd,1,12,W,636,672,F,rural,M,W,1980:1,1980,3,1097
95658,43,2,reg+A,BS/BA,1,10,W,614,561,N,suburb,F,W,1979:3,1979,2,725
93484,34,K,reg,MS/MA/MEd,1,17,W,430,520,N,rural,F,W,1980:2,1980,0,592
54716,3,2,reg+A,BS/BA,1,11,W,579,579,N,rural,M,W,1979:2,1979,2,46
4569,24,3,small,MS/MA/MEd,1,10,B,636,667,N,suburb,F,B,1980:3,1980,3,413
149546,34,2,reg+A,MS/MA/MEd,1,8,W,622,639,N,rural,M,W,1980:3,1980,2,600
70620,68,K,small,MS/MA/MEd,1,8,W,413,468,F,rural,F,B,1980:2,1980,0,1176
13264,45,3,reg+A,MS/MA/MEd,2,11,B,595,579,F,inner,M,B,1979:1,1979,3,758
93547,18,K,reg,BS/BA,1,9,B,413,439,N,inner,M,W,1980:3,1980,0,283
58184,8,K,reg,MS/MA/MEd,1,13,W,458,494,N,rural,M,W,1979:4,1979,0,114
123806,7,2,reg,BS/BA,1,15,W,579,587,N,rural,M,W,1980:2,1980,2,100
58381,9,K,reg,BS/BA,1,5,W,448,494,N,urban,M,W,1980:2,1980,0,135
95911,63,K,small,MS/MA/MEd,1,4,W,507,576,N,rural,F,W,1979:4,1979,0,1075
127377,23,1,reg,BS/BA,APPR,2,W,475,523,F,suburb,F,B,1980:1,1980,1,387
93419,58,1,reg,BS/BA,PROB,0,W,571,557,N,suburb,M,W,1980:3,1980,1,1001
82586,4,K,reg+A,BS/BA,1,7,W,419,429,N,suburb,M,W,1980:3,1980,0,54
13179,38,1,reg,BS/BA,1,19,W,533,542,N,rural,F,W,1980:3,1980,1,653
66141,28,3,reg+A,MS/MA/MEd,NOT,3,B,616,601,F,inner,M,B,1980:2,1980,3,500
123213,36,2,reg+A,BS/BA,1,12,W,591,596,N,suburb,M,W,1979:2,1979,2,633
118827,57,2,reg,BS/BA,1,19,W,515,540,N,rural,F,W,1980:3,1980,2,988
142110,65,2,reg,MS/MA/MEd,1,9,W,614,674,N,rural,M,W,1980:2,1980,2,1131
119225,66,K,reg+A,BS/BA,1,3,W,413,439,N,rural,F,W,1979:3,1979,0,1141
174237,5,3,reg+A,BS/BA,3,23,W,565,565,F,rural,M,W,1979:2,1979,3,81
20203,68,1,reg+A,BS/BA,1,9,W,571,578,F,rural,F,W,1980:3,1980,1,1185
60237,65,K,reg+A,MS/MA/MEd,1,9,W,427,459,N,rural,M,W,1980:2,1980,0,1125
48185,19,K,reg,BS/BA,1,6,B,413,463,F,inner,F,B,1980:3,1980,0,288
144841,16,2,reg,MS/MA/MEd,1,9,W,524,520,F,inner,F,B,1979:3,1979,2,257
90315,7,K,small,BS/BA,1,4,W,455,576,N,rural,F,W,1980:3,1980,0,85
4042,23,2,small,BS/BA,NOT,28,W,637,639,N,suburb,F,B,1980:3,1980,2,389
60279,16,K,reg+A,MS/MA/MEd,1,17,W,405,405,F,inner,F,B,1979:4,1979,0,247
100096,22,1,small,MS/MA/MEd,1,9,B,524,567,F,inner,F,B,1980:1,1980,1,359
106237,79,K,small,BS/BA,1,12,W,393,459,F,rural,F,W,1980:2,1980,0,1359
31553,7,K,reg,MS/MA/MEd,1,15,W,427,500,N,rural,M,W,1980:1,1980,0,88
30543,22,K,reg+A,BS/BA,1,7,W,410,429,F,inner,F,B,1980:1,1980,0,355
151606,63,2,reg,MS/MA/MEd,1,15,W,614,559,N,rural,F,W,1979:4,1979,2,1093
79291,66,1,reg+A,BS/BA,1,4,W,651,567,N,rural,F,W,1980:3,1980,1,1148
137614,1,1,reg+A,MS/MA/MEd,2,10,W,507,535,N,rural,F,W,1979:2,1979,1,9
167275,34,1,reg+A,MS/MA/MEd,1,15,W,527,553,N,rural,M,W,1980:3,1980,1,596
156445,19,1,reg,MS/MA/MEd,PROB,3,W,428,470,F,inner,F,B,1979:2,1979,1,294
4170,71,K,reg,BS/BA,1,6,W,428,500,N,rural,F,W,1980:3,1980,0,1236
65644,68,1,reg,BS/BA,PROB,1,W,536,538,F,rural,F,B,1980:2,1980,1,1182
143520,66,K,reg+A,BS/BA,1,13,W,460,459,N,rural,M,W,1980:1,1980,0,1142
3857,32,1,small,BS/BA,1,4,W,438,477,F,inner,M,B,1980:1,1980,1,549
3857,32,K,small,BS/BA,1,14,W,440,468,F,inner,M,B,1980:1,1980,0,542
154234,57,2,small,MS/MA/MEd,1,18,B,568,528,N,rural,F,W,1979:3,1979,2,987
70011,11,1,reg,MS/MA/MEd,1,11,W,507,584,F,rural,M,W,1980:3,1980,1,179
80522,12,3,reg+A,BS/BA,1,16,W,641,752,F,rural,F,W,1980:3,1980,3,203
26299,63,2,reg,MS/MA/MEd,1,15,W,582,535,F,rural,F,W,1980:3,1980,2,1093
161836,69,1,reg,BS/BA,3,11,W,521,510,N,rural,M,W,1980:2,1980,1,1204
113856,39,3,small,MS/MA/MEd,1,3,W,702,678,N,rural,M,W,1980:1,1980,3,673
147206,13,K,reg+A,BS/BA,1,6,W,456,506,N,rural,F,W,1979:4,1979,0,206
72889,65,1,reg,BS/BA,1,8,W,477,490,F,rural,F,W,1980:3,1980,1,1127
179132,32,2,reg+A,BS/BA,1,14,W,564,577,F,inner,M,B,1979:2,1979,2,559
25217,14,3,small,BS/BA,NOT,30,B,728,726,F,inner,F,B,1980:1,1980,3,226
131359,17,K,reg,BS/BA,1,0,W,398,399,F,suburb,M,B,1980:1,1980,0,268
30919,43,K,reg+A,BS/BA,1,17,W,411,439,N,suburb,M,W,1979:4,1979,0,718
181834,47,1,small,BS/BA,APPR,0,W,590,549,N,rural,F,W,1980:3,1980,1,779
169398,51,1,small,BS/BA,NOT,23,W,524,490,N,suburb,F,B,1979:4,1979,1,859
139962,8,1,reg,MS/MA/MEd,1,9,W,474,474,N,rural,F,W,1980:3,1980,1,118
41389,23,K,reg+A,BS/BA,1,21,B,397,449,F,suburb,F,B,1980:2,1980,0,383
43294,47,3,small,BS/BA,1,34,W,620,601,F,rural,M,W,1980:2,1980,3,790
