exterior_color,interior_color,drivetrain,fuel_type,transmission,engine,vin,mileage,seller,reviews_count,seller_state,new_used,brand,comfort,interior_design,performance,value_for_the_money,exterior_styling,reliability,price,rating,year,model,features
jet_black,black_/_red,rear_wheel_drive,gasoline,8_speed_automatic,5.2l_v12_48v_gdi_dohc_twin_turbo,scfrmfav6jgl04954,16356,bill_jacobs_bmw,,il,used,aston,5.0,4.5,4.5,3.5,4.5,4.5,137977.0,4.9,2018,martin_db11_v12,"[""alloy_wheels"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""stability_control"", ""usb_port""]"
stromboli_gray_metallic,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zasfakpn5j7b89913,28657,hudiburg_chevrolet_buick_gmc,186,ok,used,alfa,4.7,4.5,4.9,4.5,4.8,4.6,30990.0,5.0,2018,romeo_stelvio_base,"[""alloy_wheels"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""power_liftgate"", ""remote_start"", ""stability_control"", ""usb_port""]"
alfa_black,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zarfanan0k7613329,35792,bolles_motors,,ct,used,alfa,4.7,4.7,4.8,4.5,5.0,4.3,32987.0,4.8,2019,romeo_giulia_base,"[""alloy_wheels"", ""apple_carplay/android_auto"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""remote_start"", ""stability_control"", ""usb_port""]"
red,black,all_wheel_drive,gasoline,6_speed_automatic_with_auto_shift,2.0l_i4_16v_gdi_dohc_turbo,wauefgff3f1010370,106559,savvy_auto_sales_llc_of_columbus,,oh,used,audi,4.6,4.5,4.6,4.4,4.6,4.4,15900.0,1.0,2015,a3_2.0t_premium_plus,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""leather_seats"", ""stability_control"", ""sunroof/moonroof""]"
white,spicy_red,rear_wheel_drive,gasoline,8_speed_automatic,4.0l_v8_32v_gdi_dohc_twin_turbo,scfsmgaw6lgn03277,9424,glenview_luxury_imports,,il,used,aston,4.5,3.7,4.0,3.7,4.5,3.7,133888.0,4.8,2020,martin_vantage_base,"[""alloy_wheels"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""stability_control"", ""usb_port""]"
scuba_blue_metallic_/_black_roof,titanium_gray,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo,wauvfafh6dn003739,67666,membercar,,md,used,audi,4.6,4.6,4.5,4.5,4.9,4.5,25300.0,4.8,2013,a5_2.0t_prestige,"[""alloy_wheels"", ""brake_assist"", ""leather_seats"", ""premium_sound_system"", ""stability_control""]"
oolong_gray,black,all_wheel_drive,gasoline,6_speed_automatic_with_auto_shift,2.0l_i4_16v_gdi_dohc_turbo,truk1afk9c1006193,85770,bmw_of_lubbock,,tx,used,audi,3.5,4.0,3.5,2.5,4.0,3.5,26991.0,3.5,2012,tts_2.0t_premium_plus_quattro,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control""]"
gray,black,all_wheel_drive,gasoline_fuel,a/t,560.0hp_4.0l_8_cylinder_engine_gasoline_fuel,wuaw2afc0en901376,60176,,,,used,audi,5.0,4.7,5.0,4.5,4.7,4.5,54999.0,4.8,2014,rs_7_4.0t_prestige,"[""alloy_wheels"", ""automatic_emergency_braking"", ""backup_camera"", ""blind_spot_monitor"", ""brake_assist"", ""heated_seats"", ""leather_seats"", ""led_headlights"", ""memory_seat"", ""navigation_system"", ""power_liftgate"", ""premium_sound_system"", ""sunroof/moonroof""]"
black,,all_wheel_drive,gasoline,8_speed_automatic,3.0l_v6_24v_gdi_dohc_supercharged,wa1dgafexdd016124,140625,russ_darrow_metro_mazda,,wi,used,audi,4.5,4.0,4.1,3.9,4.4,4.1,15026.0,4.6,2013,q7_3.0t_s_line_prestige,"[""alloy_wheels"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""power_liftgate"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof"", ""third_row_seating"", ""tow_hitch""]"
black,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo,wa1ufafl1ea109909,74998,lease_return_center,,va,used,audi,4.9,4.9,4.6,4.1,4.8,4.6,18900.0,3.5,2014,allroad_2.0t_premium_plus_quattro,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
brilliant_black,gray,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo,wa1lfafp3da101789,59439,audi_central_houston,,tx,used,audi,4.7,4.7,4.5,4.2,4.6,4.3,18999.0,4.6,2013,q5_2.0t_premium_plus,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""power_liftgate"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
ice_silver_metallic,,all_wheel_drive,diesel,8_speed_automatic,3.0l_v6_24v_ddi_dohc_turbo_diesel,waurmafd8en003845,93819,bmw_of_las_vegas,,nv,used,audi,4.9,4.8,5.0,4.6,4.9,4.7,26649.0,4.6,2014,a8_l_3.0_tdi,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
montecarlo_blue_metallic,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zasfakan7j7b71003,42096,carvision_of_maple_shade,183,nj,used,alfa,4.7,4.5,4.9,4.5,4.8,4.6,28999.0,5.0,2018,romeo_stelvio_base,"[""alloy_wheels"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""homelink"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""power_liftgate"", ""remote_start"", ""stability_control"", ""usb_port""]"
white,black,all_wheel_drive,e85_flex_fuel,8_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo_flexible_fuel,waucfafh2fn002579,75276,bmw_of_rockville,,md,used,audi,4.8,4.7,4.7,4.6,4.9,4.9,25993.0,4.6,2015,a5_2.0t_premium,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control""]"
rosso,black,rear_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zarfaecn7j7592295,43425,lincoln_of_cutler_bay,,fl,used,alfa,4.6,4.7,5.0,4.8,4.9,4.6,29590.0,3.1,2018,romeo_giulia_ti,"[""alloy_wheels"", ""apple_carplay/android_auto"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""heated_steering_wheel"", ""keyless_start"", ""leather_seats"", ""navigation_system"", ""premium_sound_system"", ""remote_start"", ""stability_control"", ""usb_port""]"
brilliant_black,,all_wheel_drive,gasoline,6_speed_manual,1.8l_i4_20v_mpfi_dohc_turbo,truut28n611046857,67073,budget_car_mart_2,,oh,used,audi,4.3,4.6,4.7,4.2,4.9,3.7,10995.0,4.4,2001,tt_roadster_quattro,"[""alloy_wheels"", ""leather_seats""]"
black,black,front_wheel_drive,gasoline,automatic,4_cylinder_engine,wauafafl2dn042380,51000,golden_state_auto_inc.,,ca,used,audi,4.7,4.7,4.7,4.6,4.9,4.7,16995.0,4.7,2013,a4_2.0t_premium,"[""alloy_wheels"", ""brake_assist"", ""leather_seats"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof"", ""usb_port""]"
china_gray,spicy_red,rear_wheel_drive,gasoline,8_speed_automatic,4.0l_v8_32v_gdi_dohc_twin_turbo,scfsmgaw4lgn03732,9600,porsche_st._louis,,mo,used,aston,4.5,3.7,4.0,3.7,4.5,3.7,138725.0,4.9,2020,martin_vantage_base,"[""alloy_wheels"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""stability_control"", ""usb_port""]"
gray,red,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zarfaeen4j7597225,30983,high_line_auto_sales,,nh,used,alfa,4.6,4.7,5.0,4.8,4.9,4.6,33995.0,3.4,2018,romeo_giulia_ti,"[""alloy_wheels"", ""apple_carplay/android_auto"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""heated_steering_wheel"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""remote_start"", ""stability_control"", ""usb_port""]"
,,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo,wauffafl7dn026648,88864,carlotz_midlothian,,va,used,audi,4.7,4.7,4.7,4.6,4.9,4.7,16500.0,4.9,2013,a4_2.0t_premium_plus_quattro,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
cuvee_silver_metallic,chestnut_brown,all_wheel_drive,e85_flex_fuel,8_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo_flexible_fuel,wa1lfafp3fa102217,91458,volkswagen_of_bozeman,,mt,used,audi,4.7,4.5,4.7,4.3,4.7,4.6,21990.0,4.1,2015,q5_2.0t_premium_plus,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""leather_seats"", ""navigation_system"", ""power_liftgate"", ""premium_sound_system"", ""stability_control""]"
stromboli_gray_metallic,black,rear_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zarfaman2k7612354,37342,russell_westbrook_alfa_romeo_maserati_fiat,106,ca,alfa_romeo_certified,alfa,4.7,4.7,4.8,4.5,5.0,4.3,27895.0,4.5,2019,romeo_giulia_base,"[""alloy_wheels"", ""apple_carplay/android_auto"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""remote_start"", ""stability_control"", ""usb_port""]"
white,black,all_wheel_drive,gasoline,6_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo,waulfafrxaa027075,128107,star_ventures_autos,,ga,used,audi,4.6,4.7,4.5,4.5,4.8,4.2,14399.0,5.0,2010,a5_premium_plus,"[""alloy_wheels"", ""brake_assist"", ""leather_seats"", ""stability_control"", ""sunroof/moonroof""]"
silver,black,all_wheel_drive,gasoline,6_speed_manual,2.0l_i4_16v_gdi_dohc_turbo,wauhfafl9ea011005,69788,route_110_auto_sales,,ma,used,audi,4.6,4.6,4.7,4.4,4.8,4.5,22990.0,4.6,2014,a4_2.0t_premium_plus_quattro,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control""]"
,,rear_wheel_drive,gasoline,8_speed_automatic,4.0l_v8_32v_gdi_dohc_twin_turbo,scfsmgaw9lgn04018,2030,aston_martin_newport_beach,,ca,used,aston,4.5,3.7,4.0,3.7,4.5,3.7,155237.0,4.0,2020,martin_vantage,"[""alloy_wheels"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""stability_control"", ""usb_port""]"
white,black,all_wheel_drive,gasoline_fuel,8_speed_a/t,372.0hp_4.2l_8_cylinder_engine_gasoline_fuel,waurvafd4bn018383,137800,,,,used,audi,4.8,4.8,4.7,4.3,4.6,4.3,15900.0,4.6,2011,a8_l_4.2_quattro,"[""alloy_wheels"", ""automatic_emergency_braking"", ""backup_camera"", ""bluetooth"", ""cooled_seats"", ""heated_seats"", ""leather_seats"", ""navigation_system"", ""power_liftgate"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
black,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo,waubfafl1en008873,76270,millennium_motors,,ma,used,audi,4.6,4.6,4.7,4.4,4.8,4.5,19980.0,4.5,2014,a4_2.0t_premium,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control""]"
oolong_gray_metallic,black,all_wheel_drive,gasoline,7_speed_automatic_with_auto_shift,4.0l_v8_32v_gdi_dohc_twin_turbo,wauw2afc8en157651,54043,sterling_mccall_toyota,,tx,used,audi,4.8,5.0,4.9,4.5,5.0,4.8,35991.0,4.4,2014,s7_4.0t_prestige_quattro,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""power_liftgate"", ""premium_sound_system"", ""stability_control""]"
silver,black,all_wheel_drive,gasoline_fuel,6_speed_a/t,200.0hp_2.0l_4_cylinder_engine_gasoline_fuel,waudf78e47a138330,130000,,,,used,audi,4.5,4.5,4.4,4.2,4.5,4.2,7500.0,4.4,2007,a4_2.0t,"[""adaptive_cruise_control"", ""bluetooth"", ""heated_seats"", ""leather_seats"", ""premium_sound_system"", ""sunroof/moonroof"", ""usb_port""]"
black,black,all_wheel_drive,gasoline,8_speed_automatic,3.0l_v6_24v_gdi_dohc_supercharged,wa1cgafe4fd023164,135006,mercedes_benz_of_chantilly,,va,used,audi,4.8,4.5,4.8,4.5,4.6,4.7,15764.0,4.6,2015,q7_3.0t_premium,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""leather_seats"", ""power_liftgate"", ""premium_sound_system"", ""stability_control"", ""third_row_seating""]"
brilliant_black,cardamon_beige,front_wheel_drive,gasoline,automatic_cvt,2.0l_i4_16v_gdi_dohc_turbo,wauafafl8an023103,84889,the_car_connection,,wa,used,audi,4.5,4.4,4.2,4.0,4.4,4.0,10999.0,4.9,2010,a4_2.0t_premium,"[""alloy_wheels"", ""brake_assist"", ""leather_seats"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
lightning_silver,obsidian_black,rear_wheel_drive,gasoline,6_speed_automatic,6.0l_v12_48v_mpfi_dohc,scfhddaj4cgf03004,41224,bmw_of_stratham,,nh,used,aston,5.0,4.0,5.0,5.0,5.0,5.0,72990.0,4.8,2012,martin_rapide_luxe,"[""alloy_wheels"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""premium_sound_system"", ""stability_control""]"
midnight_black,,awd,gasoline,8_speed_automatic,3.0l_v6_24v_gdi_dohc_supercharged,wa1dgafe3fd024794,65207,autonation_volkswagen_las_vegas,,nv,used,audi,4.8,4.5,4.8,4.5,4.6,4.7,27995.0,4.7,2015,q7_3.0t_s_line_prestige,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""power_liftgate"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof"", ""third_row_seating""]"
rosso,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zasfakpn2j7b90842,40155,alfa_romeo_of_omaha,,ne,used,alfa,4.7,4.5,4.9,4.5,4.8,4.6,32975.0,5.0,2018,romeo_stelvio_sport,"[""alloy_wheels"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""power_liftgate"", ""remote_start"", ""stability_control"", ""usb_port""]"
silverstone_gray_metallic,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zaspakan1k7c71796,37406,alm_mall_of_ga,104,ga,used,alfa,4.6,4.4,4.7,4.6,4.8,4.5,31490.0,4.9,2019,romeo_stelvio_base,"[""alloy_wheels"", ""apple_carplay/android_auto"", ""backup_camera"", ""blind_spot_monitor"", ""bluetooth"", ""brake_assist"", ""heated_steering_wheel"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""power_liftgate"", ""remote_start"", ""stability_control"", ""usb_port""]"
gray,black,front_wheel_drive,gasoline,automatic_cvt,2.0l_i4_16v_gdi_dohc_turbo,wauafafl6fa071889,81985,national_city_auto_center,163,ca,used,audi,4.7,4.7,4.7,4.7,4.8,4.9,18700.0,5.0,2015,a4_2.0t_premium,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control""]"
white,pistachio_beige,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo,wa1lfafp5ea109779,110404,lucky_line_motors,,va,used,audi,4.7,4.8,4.7,4.5,4.8,4.7,15990.0,3.7,2014,q5_2.0t_premium_plus,"[""alloy_wheels"", ""blind_spot_monitor"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""leather_seats"", ""memory_seat"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof"", ""tow_hitch""]"
black,black,all_wheel_drive,gasoline_fuel,6_speed_a/t,525.0hp_5.2l_10_cylinder_engine_gasoline_fuel,wuaenafg9cn002146,12100,,,,used,audi,4.6,4.9,4.9,4.5,5.0,4.7,138000.0,4.8,2012,r8_5.2_quattro,"[""adaptive_cruise_control"", ""heated_seats"", ""keyless_start"", ""navigation_system""]"
phantom_black_pearl,limestone_gray,all_wheel_drive,gasoline,6_speed_automatic_with_auto_shift,4.2l_v8_32v_gdi_dohc,wuaau34289n002250,15467,gulf_coast_auto_brokers_of_sarasota,,fl,used,audi,4.8,4.9,5.0,4.9,5.0,4.9,94688.0,4.1,2009,r8,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control""]"
vulcano_black_metallic,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zarfanbn8l7624949,25998,benson_fiat_alfa_romeo,,sc,used,alfa,5.0,5.0,5.0,4.7,5.0,4.6,37250.0,4.7,2020,romeo_giulia_ti,"[""alloy_wheels"", ""apple_carplay/android_auto"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""heated_steering_wheel"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""premium_sound_system"", ""remote_start"", ""stability_control""]"
glacier_white_metallic,,all_wheel_drive,gasoline,8_speed_automatic,3.0l_v6_24v_gdi_dohc_supercharged,wauhgafc9fn034209,79851,kian_motors,,tx,used,audi,4.8,4.8,4.8,4.5,4.8,4.6,23900.0,4.1,2015,a6_3.0t_prestige,"[""alloy_wheels"", ""backup_camera"", ""blind_spot_monitor"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""keyless_start"", ""leather_seats"", ""led_headlights"", ""memory_seat"", ""navigation_system"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
white,aviator_gray,all_wheel_drive,gasoline,6_speed_manual,1.8l_i4_20v_mpfi_dohc_turbo,truwt28n031011064,87500,switchcars.com,,oh,used,audi,4.5,4.7,4.6,4.6,4.9,4.5,15980.0,4.9,2003,tt_quattro,"[""alloy_wheels"", ""leather_seats"", ""stability_control""]"
moonlight_blue_metallic,beige,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo,wa1ufafl3da153957,16827,lw_automotive,,pa,used,audi,4.8,4.9,4.8,4.4,4.9,4.7,27900.0,4.6,2013,allroad_2.0t_premium_plus_quattro,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
gray,gray,all_wheel_drive,gasoline,6_speed_manual,3.2l_v6_24v_gdi_dohc,waudk78t69a013066,66164,luxury_car_outlet,,il,used,audi,4.4,4.6,4.6,4.4,4.8,4.6,16995.0,4.4,2009,a5_3.2_premium_plus_quattro,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""leather_seats"", ""stability_control"", ""sunroof/moonroof""]"
black,,all_wheel_drive,diesel,8_speed_automatic,3.0l_v6_24v_ddi_dohc_turbo_diesel,wa1lmafe7ed015261,148610,jeff_d'ambrosio_chrysler_dodge_jeep_mitsubishi_ram_volkswagen,,pa,used,audi,4.8,4.7,4.9,4.6,4.8,4.8,18995.0,4.1,2014,q7_3.0_tdi_premium,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""leather_seats"", ""power_liftgate"", ""premium_sound_system"", ""stability_control"", ""third_row_seating""]"
vesuvio_gray_metallic,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zaspakbn4k7c41464,45635,grubbs_nissan,,tx,used,alfa,4.6,4.4,4.7,4.6,4.8,4.5,32995.0,4.3,2019,romeo_stelvio_ti_sport,"[""alloy_wheels"", ""apple_carplay/android_auto"", ""backup_camera"", ""blind_spot_monitor"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""heated_steering_wheel"", ""leather_seats"", ""memory_seat"", ""power_liftgate"", ""remote_start"", ""stability_control""]"
phantom_black_pearl,black,all_wheel_drive,gasoline,6_speed_automatic,3.0l_v6_24v_gdi_dohc_supercharged,waukgafb4bn057470,133986,honda_of_new_rochelle,85,ny,used,audi,4.9,4.9,5.0,4.8,4.9,5.0,12130.0,5.0,2011,a6_3.0_prestige_quattro,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""leather_seats"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
monsoon_gray_metallic,black,all_wheel_drive,gasoline,6_speed_automatic_with_auto_shift,2.0l_i4_16v_gdi_dohc_turbo,waubfgff8f1002896,68835,klamath_falls_toyota,,or,used,audi,4.6,4.5,4.6,4.4,4.6,4.4,19677.0,4.8,2015,a3_2.0t_premium,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""leather_seats"", ""navigation_system"", ""stability_control""]"
blue,velvet_beige,all_wheel_drive,gasoline,8_speed_automatic,3.0l_v6_24v_gdi_dohc_supercharged,waujgafd9fn013838,103909,top_line_auto,,tx,used,audi,5.0,4.9,4.8,4.7,4.8,4.7,25292.0,4.2,2015,a8_3.0t,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""leather_seats"", ""memory_seat"", ""navigation_system"", ""premium_sound_system"", ""stability_control""]"
oolong_gray_metallic,titanium_gray,all_wheel_drive,gasoline,8_speed_automatic,3.0l_v6_24v_gdi_dohc_supercharged,waufgafc0fn005141,55675,north_bay_imports,,ct,used,audi,4.8,4.8,4.8,4.5,4.8,4.6,26995.0,4.5,2015,a6_3.0t_premium_plus,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""homelink"", ""keyless_start"", ""leather_seats"", ""led_headlights"", ""memory_seat"", ""navigation_system"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
black,black,all_wheel_drive,gasoline,6_speed_manual,2.0l_i4_16v_gdi_dohc_turbo,waudfafl0cn001757,72429,bespoke_auto,,ma,used,audi,4.7,4.7,4.7,4.4,4.8,4.5,15995.0,3.5,2012,a4_2.0t_premium_quattro,"[""alloy_wheels"", ""brake_assist"", ""leather_seats"", ""premium_sound_system"", ""stability_control"", ""sunroof/moonroof""]"
white,black,all_wheel_drive,gasoline,6_speed_automatic,2.0l_i4_16v_gdi_dohc_turbo,wa1efcfs9fr011740,46990,shift_san_diego,,,used,audi,4.6,4.6,4.6,4.4,4.5,4.4,22950.0,4.3,2015,q3_2.0t_premium_plus,"[""alloy_wheels"", ""bluetooth"", ""brake_assist"", ""keyless_start"", ""leather_seats"", ""navigation_system"", ""stability_control""]"
white,black,all_wheel_drive,gasoline,8_speed_automatic,2.0l_i4_16v_gdi_sohc_turbo,zarfanbn7k7608837,20861,gold_coast_maserati___alfa_romeo,98,ny,used,alfa,4.7,4.7,4.8,4.5,5.0,4.3,35995.0,5.0,2019,romeo_giulia_ti,"[""alloy_wheels"", ""apple_carplay/android_auto"", ""backup_camera"", ""bluetooth"", ""brake_assist"", ""heated_seats"", ""heated_steering_wheel"", ""homelink"", ""keyless_start"", ""leather_seats"", ""memory_seat"", ""remote_start"", ""stability_control"", ""usb_port""]"
